"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.80317,1.2367,0.84483,0,0,0
0.80972,1.013,1.0932,0,0,0
0.80679,0.79353,1.3329,0,0,0
0.79879,0.57635,1.5656,0,0,0
0.79597,0.38369,1.7943,0,0,0
0.47224,2.1631,0.10586,0,0,0
0.52379,1.9312,0.34805,0,0,0
0.56442,1.6991,0.61159,0,0,0
0.58308,1.4675,0.85999,0,0,0
0.5896,1.2371,1.0993,0,0,0
0.58933,1.0081,1.3339,0,0,0
0.58252,0.78113,1.5655,0,0,0
0.568,0.55802,1.7952,0,0,0
0.56861,0.37285,2.0234,0,0,0
0.32754,2.3947,0.18702,0,0,0
0.35704,2.1631,0.39997,0,0,0
0.37891,1.9314,0.63785,0,0,0
0.38707,1.6997,0.87304,0,0,0
0.38964,1.468,1.1052,0,0,0
0.39009,1.2362,1.3353,0,0,0
0.38901,1.0044,1.5646,0,0,0
0.38519,0.77404,1.7936,0,0,0
0.37586,0.55255,2.0222,0,0,0
0.37735,0.36977,2.2455,0,0,0
2.6579,0.32697,0.1865,0,0,0
2.4263,0.46619,0.10578,0,0,0
2.4263,0.35615,0.3989,0,0,0
2.1945,0.71895,0.096391,0,0,0
2.1946,0.51827,0.34756,0,0,0
2.1947,0.37811,0.63661,0,0,0
1.9622,0.97202,0.094203,0,0,0
1.9621,0.74213,0.32428,0,0,0
1.9626,0.56015,0.61061,0,0,0
1.963,0.38643,0.87213,0,0,0
1.7283,1.2202,0.093357,0,0,0
1.7278,0.98135,0.31407,0,0,0
1.7289,0.77379,0.58611,0,0,0
1.7303,0.57983,0.85881,0,0,0
1.7311,0.38916,1.1047,0,0,0
1.4909,1.4613,0.093104,0,0,0
1.4903,1.223,0.31027,0,0,0
1.4927,0.99852,0.56993,0,0,0
1.4962,0.7947,0.8423,0,0,0
1.498,0.58733,1.0982,0,0,0
1.4987,0.38985,1.3351,0,0,0
1.2471,1.6974,0.093355,0,0,0
1.2482,1.4618,0.31028,0,0,0
1.2542,1.2306,0.56461,0,0,0
1.2614,1.0133,0.83042,0,0,0
1.2649,0.80354,1.0903,0,0,0
1.2652,0.58866,1.3334,0,0,0
1.2653,0.38942,1.5648,0,0,0
0.99426,1.9308,0.094203,0,0,0
1.0014,1.6974,0.31411,0,0,0
1.0161,1.4649,0.57002,0,0,0
1.0294,1.238,0.83052,0,0,0
1.0357,1.0188,1.0866,0,0,0
1.035,0.80266,1.3316,0,0,0
1.0317,0.58508,1.5663,0,0,0
1.0303,0.3874,1.7949,0,0,0
0.73422,2.163,0.096401,0,0,0
0.75524,1.9308,0.32439,0,0,0
0.78428,1.6986,0.58641,0,0,0
0.80346,1.4678,0.84268,0,0,0
0.81208,1.2399,1.0906,0,0,0
0.81262,1.0152,1.3316,0,0,0
0.80679,0.79353,1.5671,0,0,0
0.79774,0.57454,1.798,0,0,0
0.79487,0.38155,2.0257,0,0,0
0.47223,2.3947,0.10585,0,0,0
