"Points:0","Points:1","Points:2","U:0","U:1","U:2"
7.9262,12.076,1.262,-0.04787,0.113,-0.022107
6.6856,12.31,0.075608,0.01904,-0.99844,0.00053299
6.8686,12.329,0.26123,0.019727,-1.003,-0.00059994
7.0477,12.322,0.47749,0.0082521,-1.0003,-0.012861
7.225,12.303,0.68223,0.015537,-0.79862,-0.02073
7.4033,12.289,0.8778,-0.081355,-0.094571,-0.044483
7.5841,12.285,1.0706,-0.1084,0.061007,-0.065618
7.7664,12.276,1.2614,-0.069772,0.099325,-0.035396
7.9287,12.266,1.45,-0.026631,-0.0093697,0.00050717
6.5,12.508,0.089118,0.0059766,-0.9982,0.00012658
6.684,12.522,0.28227,0.0055241,-0.99991,8.7366e-05
6.864,12.52,0.48942,0.0038702,-0.99996,-0.0019492
7.0368,12.512,0.69034,-0.0044341,-0.99093,-0.0092644
7.2003,12.499,0.88399,-0.028485,-0.82015,-0.0017189
7.3846,12.487,1.0728,-0.10939,-0.082931,-0.00076424
7.587,12.485,1.2614,-0.08541,-0.022746,-0.031875
7.7773,12.479,1.45,-0.044281,-0.021963,0.00036471
7.9348,12.46,1.6379,-0.010395,-0.078819,0.013995
7.362,12.697,1.2621,-0.025355,-0.12509,0.059338
7.5881,12.71,1.45,-0.018315,-0.077679,0.00049551
7.804,12.701,1.6381,-0.013383,-0.056914,-0.021868
7.9529,12.658,1.8258,-0.0057388,-0.027345,-0.041424
7.9776,12.838,2.0137,-0.0063793,-0.0026515,-0.067086
7.8456,12.909,1.8263,0.01226,-0.0011709,-0.12171
7.6044,12.917,1.6381,-0.02041,-0.021589,-0.051153
7.367,12.902,1.45,-0.0038958,-0.018704,-0.00083407
8.3454,11.147,0.080083,-0.18163,-0.08712,0.0020805
8.5177,11.336,0.093986,-0.19321,-0.15962,-0.0070381
8.3224,11.342,0.30569,-0.24496,-0.091889,-0.01391
8.1658,10.958,0.077023,-0.14415,-0.09127,0.001555
8.1393,11.142,0.26898,-0.20127,-0.041394,-0.0020106
8.1082,11.337,0.50174,-0.20059,-0.096013,-0.016087
7.9853,10.768,0.076366,-0.082825,-0.091833,0.010434
7.8051,10.956,0.076331,-0.066956,-0.058423,0.010388
7.9735,10.955,0.25539,-0.11955,-0.048997,0.01352
7.6273,11.142,0.076339,0.10657,-0.19935,-0.0086935
7.7932,11.14,0.25714,-0.074875,-0.004534,0.011003
7.9341,11.132,0.47375,-0.16371,-0.02054,-0.0013161
7.4432,11.328,0.076223,0.13732,-0.49316,-0.02066
7.6201,11.327,0.25561,0.074486,-0.066904,-0.015402
7.7538,11.318,0.47428,-0.020832,0.087591,0.022362
7.9026,11.32,0.68823,-0.1487,0.087571,0.00087787
7.2526,11.516,0.076042,0.15164,-0.80914,-0.0059033
7.439,11.516,0.25294,0.13027,-0.40151,-0.040106
7.5967,11.513,0.46493,0.069312,-0.030351,-0.022969
7.7368,11.505,0.68208,0.029826,0.16603,0.008231
7.9047,11.52,0.88408,-0.10499,0.16995,-0.00026306
7.0616,11.706,0.076006,0.084238,-0.98113,0.00086386
7.2498,11.708,0.25179,0.13931,-0.81935,-0.019075
7.425,11.708,0.45778,0.085453,-0.34547,-0.045023
7.583,11.704,0.67221,0.018682,0.029685,-0.032211
7.7462,11.7,0.87866,0.015519,0.21806,-0.0166
7.916,11.706,1.0735,-0.080728,0.18771,-0.0040303
6.8728,11.9,0.075992,0.064825,-0.99515,0.0009111
7.0592,11.905,0.25252,0.059977,-0.99823,-0.0034924
7.2405,11.907,0.45707,0.10439,-0.81845,-0.038743
7.4115,11.903,0.66668,-0.0066092,-0.25801,-0.046401
7.5794,11.897,0.87314,-0.039899,0.060823,-0.043796
7.7551,11.891,1.071,-0.011963,0.21201,-0.029154
7.9229,11.89,1.2619,-0.062151,0.16003,-0.0058785
6.6859,12.103,0.075612,0.033834,-0.99796,0.0010075
6.8706,12.114,0.255,0.04138,-1.008,-0.0019932
7.052,12.117,0.46389,0.025804,-1.0033,-0.015992
7.2293,12.109,0.6708,0.047103,-0.80064,-0.031112
7.4041,12.099,0.87218,-0.061748,-0.15701,-0.046117
7.5802,12.09,1.0688,-0.087438,0.064962,-0.052548
7.7607,12.082,1.2611,-0.049724,0.17301,-0.026059
7.9261,12.076,1.45,-0.046568,0.098481,0.00083719
6.5,12.311,0.075524,0.018217,-0.99836,0.00044997
6.6846,12.334,0.25993,0.018578,-1.0019,-0.0001194
6.8663,12.335,0.47497,0.017403,-1.0029,-0.0058173
7.0451,12.325,0.68078,-0.0031486,-1.0028,-0.014963
7.2225,12.304,0.87782,-0.0054368,-0.79134,-0.0094573
7.4011,12.29,1.07,-0.072137,-0.11393,-0.030808
7.583,12.285,1.2607,-0.096899,0.030922,-0.039816
7.7662,12.276,1.45,-0.062334,0.088284,0.00065521
7.9287,12.266,1.6379,-0.028738,0.014983,0.031514
6.3149,12.507,0.089257,0.0067906,-0.99837,0.00014325
6.5,12.523,0.28183,0.005667,-0.99994,1.919e-05
6.6834,12.523,0.48753,0.0051005,-1.0001,-0.00095478
6.8635,12.52,0.68843,0.0012509,-1.0001,-0.0024159
7.0364,12.512,0.88304,-0.010176,-0.99,-0.0012597
7.2,12.499,1.0733,0.0026899,-0.84745,0.0064623
7.3842,12.487,1.2616,-0.062473,-0.1215,0.010552
7.5868,12.485,1.45,-0.077669,-0.03886,0.00050904
7.7774,12.479,1.6383,-0.047877,-0.0050405,0.026182
7.935,12.46,1.826,-0.018522,-0.010888,0.033523
7.362,12.697,1.45,-0.0088498,-0.14102,-0.00041836
7.5881,12.71,1.6382,-0.02371,-0.063133,-0.0056136
7.8042,12.701,1.8267,-0.0091037,-0.021317,-0.031129
7.9532,12.658,2.0144,-0.018352,0.031686,0.0011018
7.978,12.838,2.2022,-0.012244,0.040549,-0.070755
7.8459,12.909,2.0158,0.020914,0.010688,-0.13208
7.6045,12.917,1.827,-0.030043,-0.0022433,-0.087847
7.367,12.902,1.6379,-0.007057,-0.031638,-0.074277
8.351,10.958,0.077047,-0.14972,-0.088566,0.0021862
8.5322,11.144,0.079006,-0.17292,-0.075649,0.0032313
8.338,11.142,0.26886,-0.20001,-0.051064,-0.0020561
8.5022,11.521,0.10101,-0.030927,-0.16607,-0.013585
8.7135,11.328,0.078814,-0.16807,-0.038616,0.0022444
8.5177,11.329,0.29059,-0.18981,-0.11992,-0.0039804
8.3177,11.337,0.50166,-0.20935,-0.10579,-0.013048
8.1687,10.768,0.07651,-0.10341,-0.10115,0.0037247
8.156,10.956,0.25703,-0.14869,-0.063595,0.0050935
8.1221,11.134,0.47986,-0.18792,-0.060957,-0.014393
8.1039,11.335,0.69373,-0.19452,-0.076943,-0.02191
7.9855,10.577,0.076388,-0.052147,-0.10096,0.01728
7.802,10.768,0.076122,-0.015838,-0.14661,0.016868
7.9778,10.769,0.25251,-0.069353,-0.085059,0.027848
7.62,10.956,0.076018,0.10765,-0.31294,-0.0056097
7.795,10.955,0.25283,-0.049597,-0.080637,0.028275
7.9561,10.953,0.46014,-0.12218,-0.060212,0.020947
7.4369,11.143,0.07595,0.13433,-0.55557,-0.018153
7.6158,11.141,0.25266,0.066809,-0.17246,-0.004761
7.7677,11.136,0.46317,-0.068767,-0.011215,0.026176
7.9186,11.128,0.67584,-0.15059,0.023895,0.015668
7.2499,11.329,0.075852,0.15074,-0.80595,-0.004911
7.4348,11.329,0.25157,0.13437,-0.4497,-0.031298
7.5945,11.325,0.46013,0.062132,-0.085023,-0.0056136
7.7339,11.315,0.67612,-0.035257,0.089506,0.023678
7.8976,11.32,0.88035,-0.15231,0.099513,-0.001674
7.0611,11.517,0.075805,0.10304,-0.96079,0.00081426
7.2486,11.518,0.25058,0.1523,-0.82118,-0.017021
7.4222,11.518,0.45493,0.11763,-0.39311,-0.038053
7.5755,11.513,0.6689,0.047237,-0.018867,-0.021288
7.7282,11.505,0.87685,0.01811,0.16383,-0.002281
7.9035,11.52,1.0731,-0.11759,0.18326,-0.0067496
6.873,11.707,0.075867,0.087052,-0.98479,0.001223
7.0599,11.71,0.25061,0.085282,-0.98695,-0.0041991
7.241,11.713,0.45257,0.12768,-0.81939,-0.03547
7.409,11.711,0.66225,0.05992,-0.31735,-0.041305
7.5718,11.705,0.87078,0.003703,0.036942,-0.033723
7.7428,11.7,1.0702,0.0092171,0.21179,-0.019382
7.9156,11.706,1.2618,-0.095811,0.1873,-0.0032961
6.6861,11.902,0.075895,0.053575,-0.99393,0.0010606
6.8718,11.909,0.25183,0.063742,-1.0069,-0.0027577
7.0546,11.914,0.45506,0.051772,-0.99891,-0.017362
7.2311,11.913,0.66186,0.080142,-0.80471,-0.034485
7.4019,11.906,0.8674,-0.019625,-0.24726,-0.041564
7.5745,11.898,1.0672,-0.044088,0.052969,-0.039468
7.7539,11.891,1.2608,-0.010004,0.20181,-0.018374
7.9228,11.89,1.45,-0.064539,0.15342,0.0004998
6.5,12.103,0.075566,0.031987,-0.99761,0.00059215
6.6852,12.117,0.25441,0.034864,-1.0054,-0.00068579
6.8681,12.125,0.4626,0.038023,-1.0078,-0.0090376
7.0474,12.123,0.66932,0.0059043,-1.0056,-0.018109
7.2242,12.112,0.87034,0.027471,-0.79581,-0.016955
7.4003,12.1,1.0667,-0.048914,-0.18119,-0.034684
7.5786,12.09,1.2599,-0.083613,0.041839,-0.029133
7.7605,12.082,1.45,-0.049953,0.16622,0.00076453
7.9262,12.076,1.638,-0.048127,0.11362,0.023643
6.3144,12.31,0.075608,0.017125,-0.99966,0.00014579
6.5,12.335,0.25959,0.018104,-1.0018,-0.00029588
6.6836,12.34,0.47343,0.017162,-1.0019,-0.0032795
6.8649,12.338,0.67932,0.01117,-1.0043,-0.0068704
7.0435,12.326,0.87712,-0.010788,-1.0029,-0.0039557
7.221,12.305,1.0699,0.010005,-0.80654,0.0045976
7.4001,12.29,1.2604,-0.047063,-0.1489,-0.0094157
7.5827,12.285,1.45,-0.090794,0.018089,0.0007647
7.7664,12.276,1.6386,-0.069679,0.099855,0.03678
7.9289,12.266,1.8261,-0.038445,0.086119,0.060388
6.1307,12.506,0.090089,0.0098322,-0.99909,-3.3407e-05
6.316,12.522,0.28227,0.0060425,-0.99998,-0.00025446
6.5,12.523,0.48705,0.0056317,-1.0001,-0.00078743
6.6832,12.523,0.68746,0.0042786,-1.0002,-0.0011889
6.8633,12.52,0.88229,7.177e-05,-1.0002,-0.00070105
7.0361,12.513,1.073,-0.0025682,-0.9919,0.0056563
7.1998,12.499,1.2618,0.028091,-0.86852,0.0092418
7.3841,12.487,1.45,-0.052923,-0.13289,0.00014275
7.587,12.485,1.6386,-0.085552,-0.022452,0.032885
7.7778,12.479,1.8271,-0.056148,0.042848,0.045177
7.9354,12.46,2.0148,-0.036712,0.093141,0.044196
7.362,12.697,1.6379,-0.026443,-0.12509,-0.059228
7.5884,12.71,1.8271,-0.039945,-0.033025,-0.015958
7.8049,12.701,2.0166,-0.031795,0.03194,-0.022118
7.954,12.658,2.2041,-0.03062,0.10421,-0.020344
7.9796,12.838,2.3898,-0.011511,0.058028,-0.070522
7.8467,12.909,2.2079,0.0074034,0.022104,-0.11208
7.6049,12.917,2.0179,-0.045168,0.010147,-0.099723
7.3671,12.902,1.8262,-0.023378,-0.018772,-0.11439
8.3539,10.768,0.076505,-0.10488,-0.090159,-0.0010791
8.5372,10.957,0.076773,-0.13723,-0.049514,-0.00094019
8.3447,10.956,0.25695,-0.14747,-0.060617,0.00026249
8.7201,11.143,0.076856,-0.1358,0.0013316,-0.0020353
8.53,11.138,0.26418,-0.17259,-0.050687,0.0003349
8.3303,11.134,0.47969,-0.17961,-0.048994,-0.016271
8.4956,11.7,0.092612,-0.022018,-0.077684,-0.010073
8.703,11.512,0.079041,-0.089646,-0.066013,0.0031389
8.4989,11.519,0.30147,-0.05419,-0.13237,-0.015118
8.9049,11.328,0.076533,-0.10949,0.0037697,-0.0010219
8.7117,11.323,0.26362,-0.15831,-0.039313,0.00097306
8.5187,11.322,0.49202,-0.19837,-0.12049,-0.013178
8.3156,11.335,0.69367,-0.20434,-0.098588,-0.019922
8.1693,10.576,0.076534,-0.05627,-0.098834,0.0070185
8.1618,10.769,0.25333,-0.08903,-0.080112,0.011836
8.1418,10.953,0.46331,-0.13955,-0.070197,-0.0019965
8.1122,11.13,0.68076,-0.17631,-0.025244,-0.015994
8.102,11.334,0.88384,-0.19324,-0.063521,-0.024491
7.9854,10.383,0.0769,0.0299,-0.097985,0.020863
7.802,10.579,0.07613,0.030286,-0.20906,0.018222
7.9779,10.581,0.25255,-0.020645,-0.10231,0.039107
7.6169,10.769,0.075882,0.11772,-0.40197,-0.0038511
7.7954,10.769,0.25117,-0.012248,-0.15095,0.035277
7.9649,10.771,0.45413,-0.068291,-0.087263,0.038271
7.4325,10.957,0.075769,0.13515,-0.60723,-0.014567
7.6132,10.956,0.25075,0.06854,-0.26544,0.0064955
7.7784,10.954,0.45503,-0.052874,-0.084714,0.04157
7.9403,10.951,0.66438,-0.10799,-0.044942,0.036685
7.247,11.143,0.075692,0.1483,-0.80903,-0.0035719
7.4311,11.143,0.25024,0.13159,-0.50561,-0.021713
7.5974,11.14,0.45454,0.050942,-0.16728,0.0047381
7.7485,11.134,0.66689,-0.064335,0.0032289,0.04063
7.9103,11.127,0.8725,-0.13854,0.038484,0.016933
7.0601,11.329,0.075647,0.11515,-0.94162,0.00083098
7.2464,11.33,0.24962,0.15184,-0.82201,-0.01403
7.4202,11.33,0.45193,0.12263,-0.43292,-0.02933
7.574,11.324,0.66396,0.041249,-0.077811,-0.0050925
7.7239,11.314,0.87262,-0.042343,0.088555,0.017533
7.8952,11.319,1.0709,-0.15961,0.12587,-0.0053127
