"Points:0","Points:1","Points:2","U:0","U:1","U:2"
1.2337,0.38271,0.62979,-0.20452,0.067923,-0.0063648
1.2356,0.22338,0.82293,-0.30045,0.039647,-0.014265
1.2373,0.070064,1.0059,-0.39699,0.015852,-0.011135
1.0533,1.0792,0.071611,0.020571,0.13103,0.018153
1.0506,0.89614,0.236,-0.0097665,0.13105,0.029934
1.0471,0.71751,0.42515,-0.038812,0.11737,0.019064
1.0455,0.55132,0.62149,-0.090431,0.09707,0.010208
1.0476,0.39113,0.81668,-0.16938,0.073579,-0.00086637
1.0518,0.22526,1.0035,-0.26996,0.043881,-0.0062521
1.055,0.07009,1.1838,-0.36136,0.019652,-0.00538
0.86753,1.2629,0.071987,0.14044,0.068065,0.0225
0.86487,1.0814,0.23777,0.083665,0.12293,0.041284
0.85925,0.90054,0.42633,0.049485,0.12606,0.037154
0.85384,0.72534,0.61856,0.0042558,0.11871,0.028159
0.85332,0.55765,0.81199,-0.062391,0.10364,0.015067
0.85857,0.39189,1.0003,-0.14464,0.08111,0.0045128
0.86614,0.22381,1.1826,-0.24071,0.047783,-0.0019561
0.87179,0.069417,1.3613,-0.31908,0.024032,-0.00072997
0.67777,1.4451,0.073588,0.87333,0.034625,-0.0069607
0.68154,1.2664,0.24667,0.16811,0.076359,0.029368
0.67476,1.0858,0.43556,0.1145,0.12592,0.04571
0.66258,0.90631,0.62369,0.078227,0.13148,0.041623
0.65454,0.72877,0.81233,0.021496,0.12898,0.029835
0.65574,0.5549,0.99873,-0.047159,0.11692,0.016186
0.66471,0.385,1.1815,-0.12289,0.09089,0.0044219
0.67698,0.21771,1.361,-0.20491,0.05659,0.00020883
0.68693,0.06721,1.5387,-0.27668,0.026554,3.2659e-05
0.48691,1.6236,0.085058,0.99852,0.033142,-0.0010274
0.49094,1.4606,0.27891,0.88266,0.020013,-0.0096242
0.49889,1.2795,0.45962,0.16747,0.11218,0.029924
0.48321,1.0927,0.63638,0.12311,0.13722,0.042274
0.461,0.91143,0.81803,0.07014,0.14562,0.034911
0.45191,0.72661,1.0004,0.0085816,0.14513,0.023596
0.45325,0.54404,1.1815,-0.052486,0.12801,0.0099789
0.46372,0.36841,1.3608,-0.10532,0.10663,0.0019435
0.48091,0.20213,1.5389,-0.17459,0.052577,-0.0021281
0.49984,0.060652,1.7161,-0.20694,0.036172,-0.005637
0.29398,1.3035,0.64941,0.16524,0.055995,-0.0041138
0.27143,1.1108,0.82526,0.095283,0.11358,0.027426
0.25507,0.91681,1.0038,0.057627,0.15548,0.02002
0.25008,0.72238,1.1827,0.017075,0.15655,0.0078366
0.25069,0.52989,1.361,-0.026718,0.16388,0.0026458
0.25707,0.34254,1.5389,-0.061513,0.109,-0.0019855
0.27349,0.16904,1.7163,-0.11518,0.077504,-0.010042
0.31173,0.0436,1.8935,-0.1818,0.021911,-0.0034992
0.1451,0.020964,2.0709,0.025588,0.012364,-0.015962
0.083189,0.12792,1.8935,-0.11055,0.028714,-0.0039927
0.076485,0.32282,1.7161,-0.053117,0.12055,0.015868
0.075194,0.52061,1.5387,-0.045954,0.21927,0.0011935
0.074988,0.71868,1.3613,-0.017967,0.19902,-0.0047975
0.075515,0.91653,1.1838,-0.0017453,0.20467,-0.0043077
0.078269,1.1143,1.0062,0.023784,0.12733,-0.011718
0.092502,1.3064,0.82895,0.040312,0.068938,-0.035459
2.3272,0.020367,0.13209,-0.53122,-0.01212,-0.072042
2.1456,0.12553,0.077294,-0.48696,0.077424,-0.043579
2.1456,0.043001,0.28745,-0.53131,-0.0051932,-0.068315
1.9641,0.31873,0.072844,-0.42953,0.10398,-0.015596
1.964,0.16676,0.25547,-0.45664,0.03421,-0.028388
1.9641,0.060415,0.46727,-0.51176,-0.004993,-0.05187
1.7824,0.51467,0.072021,-0.3326,0.13229,-0.0013634
1.7823,0.33834,0.2435,-0.35766,0.063382,0.0010608
1.7823,0.20065,0.45196,-0.40156,0.023033,-0.031978
1.7825,0.067079,0.64788,-0.48778,0.0023547,-0.02962
1.6008,0.70724,0.07164,-0.22654,0.14706,0.0032239
1.6003,0.52298,0.23832,-0.23877,0.098198,0.0044946
1.6001,0.36489,0.43822,-0.28415,0.056709,-0.017474
1.6004,0.21695,0.63986,-0.36403,0.030432,-0.024226
1.6008,0.069381,0.82745,-0.46131,0.0088818,-0.022144
1.4189,0.89457,0.071445,-0.12468,0.15069,0.0073089
