"Points:0","Points:1","Points:2","U:0","U:1","U:2"
6.6838,2.253,0.85129,0.0076836,4.6925e-05,0.052849
6.5542,2.3847,0.8517,0.0034255,-0.0051629,0.063262
7.132,2.0539,0.71773,-0.002252,-0.0056594,0.043252
6.9871,2.1624,0.71687,0.010532,-0.0014068,0.038861
6.8324,2.2723,0.71673,0.0090294,-0.0018138,0.044295
6.6798,2.3904,0.71758,0.0056479,-0.0039402,0.050893
6.5538,2.5273,0.71843,0.00077384,-0.012795,0.066076
7.2744,2.0591,0.58364,0.0067335,-0.028184,0.024729
7.1306,2.17,0.58178,0.011387,-0.012784,0.032022
6.9796,2.2855,0.58085,0.0086301,-0.010338,0.033901
6.825,2.4009,0.58152,0.002899,-0.007312,0.039838
6.678,2.5291,0.58308,0.0004865,-0.0095009,0.048695
6.5536,2.6655,0.58452,-0.0044952,-0.016292,0.067524
7.4259,2.0666,0.45017,0.046792,-0.06669,0.016595
7.2746,2.1766,0.44604,0.014663,-0.036932,0.018896
7.1234,2.2912,0.44412,0.0058066,-0.026365,0.024787
6.9722,2.4095,0.44398,-0.0036878,-0.018734,0.027236
6.8218,2.5338,0.44525,-0.0098001,-0.013545,0.03428
6.6773,2.6659,0.44713,-0.008947,-0.0123,0.046115
6.5534,2.8004,0.44935,-0.010943,-0.015415,0.06683
7.569,2.0623,0.31548,0.075168,-0.21508,0.021973
7.4179,2.179,0.31029,0.044083,-0.080036,0.0082259
7.2624,2.2889,0.30743,-0.00083596,-0.054995,0.010877
7.1159,2.4109,0.30709,-0.016473,-0.037351,0.015154
6.97,2.5377,0.30741,-0.027385,-0.026343,0.018878
6.8231,2.668,0.30794,-0.030771,-0.01677,0.027209
6.6777,2.8006,0.30893,-0.022919,-0.011086,0.041545
6.5529,2.9337,0.31282,-0.018931,-0.0076411,0.061889
7.5592,1.9084,0.1835,0.049138,-0.2825,-0.011108
7.6746,2.0304,0.17331,0.021548,-0.22835,0.013368
7.5406,2.1569,0.17302,0.045338,-0.17995,0.015792
7.3942,2.2772,0.17186,0.0043652,-0.091296,0.014064
7.2533,2.4062,0.17218,-0.036491,-0.069418,0.0064167
7.114,2.5377,0.17246,-0.056654,-0.046948,0.0086375
6.9727,2.6694,0.17218,-0.064232,-0.029387,0.011885
6.8276,2.8014,0.17091,-0.062105,-0.01524,0.019678
6.6787,2.9338,0.16851,-0.043108,-0.0032707,0.031503
6.5517,3.0662,0.17677,-0.033104,0.0062436,0.048688
7.5486,1.7473,0.055742,0.068825,-0.22115,-0.012088
7.6609,1.8882,0.051097,-0.045077,-0.27211,0.011698
7.7867,2.0112,0.052472,-0.017683,-0.24359,-0.005178
7.656,2.1368,0.052253,-0.02241,-0.20827,-0.0020643
7.5216,2.2659,0.052407,-0.025948,-0.17718,-0.00069735
7.3864,2.4009,0.052656,-0.07152,-0.096188,-0.0014271
7.2516,2.536,0.052818,-0.10646,-0.078329,-0.0028992
7.1157,2.6694,0.052807,-0.12217,-0.049759,-0.0022407
6.977,2.8018,0.052487,-0.12378,-0.024252,0.0020876
6.8348,2.9339,0.051373,-0.11118,-0.0067454,0.0089086
6.6911,3.0661,0.048929,-0.068849,0.0071417,0.015793
6.5596,3.1983,0.054642,-0.037475,0.031561,0.018738
6.5992,2.0153,1.3835,0.0098686,0.0022118,0.012659
6.7162,2.0321,1.2506,0.014567,0.0017982,0.029555
6.5582,2.0943,1.2506,0.0074936,0.0048465,0.040233
6.8526,2.045,1.1177,0.017854,0.0022978,0.038073
6.6927,2.1247,1.1176,0.011709,0.0025694,0.042739
6.5548,2.2389,1.1177,0.0065217,0.0031814,0.052864
6.9914,2.0504,0.98462,0.013722,0.0015893,0.039503
6.8422,2.1497,0.98444,0.016514,0.0025152,0.040989
6.6838,2.253,0.98451,0.010722,0.0015756,0.047832
6.5542,2.3847,0.98472,0.0057216,-0.0013259,0.05689
7.1321,2.054,0.85139,0.00891,-0.0036147,0.039106
6.9872,2.1628,0.85087,0.018153,-0.000443,0.036207
6.8324,2.2725,0.85071,0.015009,-0.00034573,0.041375
6.6798,2.3904,0.85118,0.0092739,-0.0018993,0.047927
6.5538,2.5273,0.85168,0.0039342,-0.0083576,0.061655
7.2748,2.0595,0.71792,0.019124,-0.019066,0.033908
7.1311,2.1711,0.71676,0.020008,-0.010571,0.03036
6.9798,2.2866,0.71602,0.016758,-0.0072655,0.032986
6.8247,2.4012,0.7164,0.010126,-0.0048142,0.038955
6.6778,2.5289,0.71746,0.0053456,-0.0065401,0.047286
6.5536,2.6654,0.7184,-0.00036614,-0.011941,0.066313
7.4271,2.0682,0.58448,0.033429,-0.066763,0.015489
7.2765,2.1801,0.5821,0.025122,-0.031888,0.019332
7.1247,2.2949,0.58048,0.016359,-0.021872,0.024576
6.9717,2.4113,0.58022,0.0072077,-0.014156,0.028106
6.8205,2.5338,0.58131,0.00029057,-0.0098095,0.035368
6.6769,2.6656,0.58297,-0.0023838,-0.0094012,0.04632
6.5535,2.8003,0.58449,-0.0059186,-0.011758,0.069083
7.5751,2.0686,0.45002,0.080033,-0.20317,0.0095869
7.4241,2.1891,0.44713,0.045964,-0.079344,0.01102
7.2666,2.298,0.4444,0.013334,-0.047816,0.013551
7.1165,2.4159,0.4434,-0.0012986,-0.031044,0.017631
