"Points:0","Points:1","Points:2","U:0","U:1","U:2"
3.8702,7.8479,0.29538,0,0,0
4.0424,8.0445,0.27421,0,0,0
4.2455,8.2414,0.26993,0,0,0
4.4468,8.4392,0.26748,0,0,0
4.6466,8.6384,0.26614,0,0,0
4.8454,8.84,0.26578,0,0,0
5.044,9.0457,0.26646,0,0,0
5.2425,9.258,0.26831,0,0,0
5.4411,9.4803,0.27197,0,0,0
5.6395,9.7143,0.27915,0,0,0
5.8378,9.9169,0.3049,0,0,0
3.8763,7.6515,0.092545,0,0,0
4.0502,7.8478,0.079493,0,0,0
4.2475,8.0443,0.080126,0,0,0
4.4477,8.241,0.080633,0,0,0
4.6475,8.4379,0.080626,0,0,0
4.8464,8.6354,0.080545,0,0,0
5.0448,8.8343,0.080569,0,0,0
5.2431,9.0364,0.080711,0,0,0
5.4414,9.2444,0.080846,0,0,0
5.6396,9.4607,0.080718,0,0,0
5.8378,9.6851,0.081241,0,0,0
6.036,9.8993,0.096752,0,0,0
3.8243,9.8257,2.5654,0,0,0
3.849,9.6391,2.3752,0,0,0
3.9565,9.905,2.3597,0,0,0
3.8678,9.433,2.1649,0,0,0
3.9971,9.69,2.1635,0,0,0
4.1858,9.9151,2.1566,0,0,0
3.8749,9.2298,1.9567,0,0,0
4.0297,9.4593,1.9593,0,0,0
4.2002,9.7147,1.9571,0,0,0
4.4101,9.9176,1.953,0,0,0
3.8772,9.0297,1.7524,0,0,0
4.0449,9.2443,1.755,0,0,0
4.2221,9.4858,1.7559,0,0,0
4.414,9.7264,1.7536,0,0,0
4.628,9.9188,1.7509,0,0,0
3.8781,8.8316,1.5506,0,0,0
4.0512,9.0384,1.5516,0,0,0
4.237,9.2644,1.5525,0,0,0
4.424,9.5054,1.5522,0,0,0
4.6272,9.732,1.5512,0,0,0
4.8377,9.9195,1.5502,0,0,0
3.8784,8.6344,1.3494,0,0,0
4.0538,8.8369,1.3483,0,0,0
4.2451,9.0518,1.347,0,0,0
4.4342,9.2831,1.3466,0,0,0
4.6301,9.5164,1.3474,0,0,0
4.8356,9.7347,1.3487,0,0,0
5.0414,9.9198,1.3498,0,0,0
3.8784,8.4376,1.1474,0,0,0
4.0548,8.6375,1.1436,0,0,0
4.2491,8.8451,1.1391,0,0,0
4.4414,9.0648,1.1362,0,0,0
4.6354,9.2951,1.1367,0,0,0
4.8357,9.5207,1.1404,0,0,0
5.0397,9.7354,1.1452,0,0,0
5.2419,9.9198,1.1489,0,0,0
3.8783,8.2409,0.94273,0,0,0
4.0548,8.4392,0.93602,0,0,0
4.2506,8.6419,0.92787,0,0,0
4.4455,8.8521,0.9212,0,0,0
4.6406,9.072,0.91866,0,0,0
4.8383,9.2974,0.9224,0,0,0
5.0392,9.5196,0.93022,0,0,0
5.2409,9.7343,0.9391,0,0,0
