"Points:0","Points:1","Points:2","U:0","U:1","U:2"
10.521,5.4831,0.69604,0,0,0
10.273,6.1259,0.10194,0,0,0
10.273,5.877,0.35277,0,0,0
10.273,5.678,0.66651,0,0,0
10.273,5.4917,0.95042,0,0,0
10.026,6.3905,0.10083,0,0,0
10.025,6.1336,0.34035,0,0,0
10.024,5.9076,0.63807,0,0,0
10.025,5.6974,0.93556,0,0,0
10.026,5.4943,1.2012,0,0,0
9.7783,6.6465,0.10034,0,0,0
9.7757,6.3913,0.33503,0,0,0
9.7734,6.1485,0.61801,0,0,0
9.774,5.9271,0.91649,0,0,0
9.7766,5.7045,1.1948,0,0,0
9.7788,5.4948,1.45,0,0,0
9.5297,6.8964,0.10023,0,0,0
9.5244,6.645,0.33313,0,0,0
9.5186,6.3961,0.60812,0,0,0
9.5168,6.161,0.90009,0,0,0
9.5208,5.9348,1.186,0,0,0
9.527,5.7052,1.45,0,0,0
9.5312,5.4939,1.6988,0,0,0
9.2782,7.1432,0.10042,0,0,0
9.2691,6.8949,0.33359,0,0,0
9.2583,6.6453,0.6064,0,0,0
9.2516,6.4006,0.89182,0,0,0
9.2541,6.1648,1.1788,0,0,0
9.264,5.933,1.45,0,0,0
9.2754,5.7006,1.7047,0,0,0
9.2827,5.4906,1.9496,0,0,0
9.021,7.3885,0.10079,0,0,0
9.0069,7.1422,0.33637,0,0,0
8.9908,6.894,0.61197,0,0,0
8.9789,6.6456,0.89514,0,0,0
8.9764,6.4,1.1771,0,0,0
8.9854,6.1587,1.45,0,0,0
9.002,5.9216,1.7114,0,0,0
9.0199,5.6877,1.9624,0,0,0
9.0326,5.4806,2.204,0,0,0
8.7552,7.6332,0.10124,0,0,0
8.7335,7.3881,0.34254,0,0,0
8.7155,7.1417,0.62525,0,0,0
8.7037,6.8939,0.90709,0,0,0
8.6996,6.6448,1.1818,0,0,0
8.7024,6.3947,1.45,0,0,0
8.7128,6.1452,1.7134,0,0,0
8.7316,5.8996,1.9727,0,0,0
8.7567,5.6586,2.2278,0,0,0
8.7824,5.4551,2.4614,0,0,0
8.4811,7.8778,0.10246,0,0,0
8.448,7.6332,0.35387,0,0,0
8.4382,7.3881,0.6448,0,0,0
8.4335,7.1422,0.9222,0,0,0
8.4317,6.8947,1.189,0,0,0
8.4321,6.6445,1.45,0,0,0
8.4348,6.3904,1.7096,0,0,0
8.4405,6.132,1.971,0,0,0
8.4522,5.8722,2.2359,0,0,0
8.4811,5.6076,2.5069,0,0,0
8.5496,5.4197,2.6906,0,0,0
8.2459,5.5846,2.7462,0,0,0
8.2057,5.8681,2.4909,0,0,0
