Points:0,Points:1,Points:2,U:0,U:1,U:2
5.4502,0.35803,1.7511,1.8281e-07,1.59255e-06,2.4682e-09
5.1156,0.084229,1.55,1.4849e-06,5.848e-07,-4.18065e-07
5.3034,0.30836,1.5504,5.9855e-07,7.8335e-07,-7.215e-08
5.4318,0.56584,1.5504,2.25505e-07,1.869e-06,4.88965e-07
4.8888,0.08175,1.3499,2.29565e-06,4.7871e-07,4.0504e-08
5.0996,0.28405,1.3493,2.0616e-06,5.906e-07,-7.59e-09
5.2701,0.53949,1.349,1.51855e-07,2.00915e-06,-3.84555e-08
5.4249,0.76959,1.3495,5.169e-07,3.3697e-06,-4.60425e-08
4.6697,0.080799,1.1491,3.0096e-06,5.489e-07,-6.131e-08
4.8843,0.27323,1.1464,2.4313e-06,6.7625e-07,-7.816e-08
5.077,0.51387,1.1441,1.99325e-06,2.10675e-06,-2.51485e-08
5.2548,0.75534,1.145,9.4005e-07,3.1927e-06,-2.5982e-08
5.4227,0.96991,1.1476,6.872e-07,3.86375e-06,5.098e-09
4.4595,0.080547,0.94615,3.6749e-06,3.85535e-07,3.42355e-08
4.6698,0.26947,0.94026,3.34195e-06,5.142e-07,1.3052e-10
4.8733,0.49744,0.93412,2.4982e-06,1.7669e-06,-3.5949e-08
5.0619,0.7377,0.93271,2.291e-06,3.03845e-06,-2.07015e-08
5.249,0.96213,0.93721,9.861e-07,4.37775e-06,-7.8585e-08
5.4221,1.1682,0.94292,7.6395e-07,5.1805e-06,-1.35485e-07
4.2556,0.08076,0.73884,4.0452e-06,3.2852e-07,-1.12785e-08
4.4603,0.27013,0.72868,3.8043e-06,4.94895e-07,-2.66285e-08
4.6647,0.49403,0.7178,3.52795e-06,1.70085e-06,-5.1405e-08
4.8621,0.7268,0.71179,2.9864e-06,2.64185e-06,-4.9636e-08
5.0546,0.95289,0.71494,2.72825e-06,4.14395e-06,-1.9151e-08
5.2478,1.1643,0.72377,1.3469e-06,5.6655e-06,-1.26525e-07
5.4226,1.3654,0.733,9.514e-07,6.4025e-06,-2.4049e-07
4.055,0.081326,0.52504,4.4728e-06,2.339e-07,4.94325e-08
4.2558,0.27521,0.50857,4.32175e-06,3.41785e-07,4.0156e-08
4.4573,0.50286,0.49543,4.15115e-06,1.36495e-06,9.8775e-09
4.6572,0.73016,0.48746,3.89575e-06,2.2436e-06,1.0122e-08
4.8551,0.95007,0.48655,3.33485e-06,3.69515e-06,-1.15075e-08
5.0527,1.1608,0.49232,3.13195e-06,5.4225e-06,5.674e-09
5.2505,1.3639,0.50253,1.54155e-06,7.2905e-06,-1.89435e-07
5.4247,1.5622,0.51621,1.09515e-06,8.193e-06,-3.6242e-07
3.8561,0.082753,0.30491,4.62065e-06,1.52795e-07,-3.76295e-08
4.0549,0.28545,0.27922,4.52605e-06,2.5849e-07,-6.1275e-09
4.2541,0.51981,0.27221,4.56775e-06,1.1428e-06,-2.26555e-08
4.4532,0.74285,0.26891,4.4793e-06,1.8736e-06,-1.9182e-08
4.6524,0.95593,0.26774,4.38285e-06,3.1621e-06,-1.8289e-08
4.8521,1.162,0.26818,3.94575e-06,4.709e-06,-4.21395e-08
5.0533,1.3634,0.27021,3.79845e-06,6.6365e-06,-1.6412e-08
5.2566,1.5618,0.2744,1.8466e-06,8.927e-06,-3.0008e-07
5.4295,1.7589,0.29566,1.38515e-06,1.0054e-05,-5.046e-07
3.6577,0.10026,0.096753,4.5764e-06,5.1e-08,-8.8725e-09
3.8559,0.31452,0.081248,4.5148e-06,9.422e-08,3.6665e-09
4.0543,0.53894,0.080744,4.62775e-06,7.612e-07,-1.71275e-08
4.2527,0.75534,0.080914,4.63865e-06,1.2942e-06,-3.37745e-08
4.4512,0.96349,0.080851,4.68275e-06,2.4033e-06,-5.155e-08
4.6502,1.1657,0.080798,4.68605e-06,3.7614e-06,5.253e-08
4.8501,1.3646,0.080713,4.16595e-06,5.5505e-06,1.3477e-07
5.0503,1.562,0.080168,3.9952e-06,7.757e-06,2.29965e-07
5.2479,1.7588,0.079551,1.4073e-06,1.05725e-05,-1.04875e-07
5.4227,1.9553,0.092651,1.38035e-06,1.24795e-05,-5.551e-07
5.4756,0.16926,2.155,1.0806e-07,5.0065e-07,-2.6386e-06
5.3465,0.09418,1.9511,9.9965e-07,6.387e-07,4.79865e-08
5.4502,0.35826,1.9541,-8.896e-09,4.55685e-06,4.44025e-08
5.1154,0.08428,1.7503,1.48295e-06,5.901e-07,4.1033e-07
5.3033,0.3085,1.7519,5.8445e-07,7.856e-07,1.49945e-07
5.4317,0.56592,1.7518,2.3967e-07,1.88815e-06,-5.156e-07
4.8888,0.08175,1.5501,1.95735e-06,5.7135e-07,-1.45895e-07
5.0996,0.28405,1.5507,1.93085e-06,8.87e-07,-1.36225e-07
5.2701,0.53949,1.551,4.53995e-07,2.0692e-06,6.3675e-08
5.4249,0.76959,1.5505,5.9455e-07,2.9837e-06,1.22115e-07
4.6698,0.08069,1.3499,3.1146e-06,4.86335e-07,3.6684e-08
4.8846,0.27281,1.349,2.5055e-06,5.554e-07,4.68275e-09
5.0772,0.51331,1.3483,1.9075e-06,1.9878e-06,-1.8669e-08
5.2548,0.75504,1.3486,8.1905e-07,3.232e-06,-2.23555e-08
5.4227,0.96986,1.3495,6.1585e-07,3.9631e-06,-3.89635e-08
4.4597,0.080267,1.149,3.5644e-06,4.14775e-07,-3.8393e-08
4.6705,0.26814,1.1458,3.26165e-06,6.0425e-07,-5.411e-08
4.8742,0.49516,1.1424,2.5336e-06,1.86665e-06,-6.15e-08
5.0622,0.73601,1.1417,2.35695e-06,3.0411e-06,-5.9145e-09
5.2487,0.9615,1.1443,1.1205e-06,4.3283e-06,-3.4602e-08
5.422,1.1681,1.1475,8.182e-07,5.004e-06,-5.9185e-08
4.2558,0.080296,0.94602,4.1058e-06,3.1096e-07,3.3432e-08
4.4614,0.26714,0.93962,3.85515e-06,4.4678e-07,7.2575e-09
4.6668,0.48765,0.93215,3.5142e-06,1.5977e-06,-1.56075e-08
4.8637,0.72094,0.92792,2.90375e-06,2.5639e-06,-3.07325e-08
5.0544,0.95015,0.93014,2.6421e-06,4.1325e-06,-3.3411e-08
5.2466,1.1635,0.93658,1.28805e-06,5.6695e-06,-1.0448e-07
5.4219,1.3653,0.94285,9.3985e-07,6.429e-06,-1.86995e-07
4.0552,0.080655,0.73876,4.397e-06,2.4399e-07,-9.4075e-09
4.2569,0.26917,0.72823,4.2667e-06,3.8087e-07,-1.9016e-08
4.4599,0.49004,0.71636,4.1116e-06,1.40605e-06,-4.2514e-08
4.6601,0.71759,0.70768,3.8987e-06,2.27365e-06,-4.05115e-08
4.8564,0.94295,0.7067,3.42115e-06,3.6655e-06,-6.2285e-08
5.0514,1.158,0.71332,3.18525e-06,5.32e-06,-6.0295e-08
5.2469,1.3631,0.72341,1.6243e-06,7.151e-06,-1.96685e-07
5.4225,1.5621,0.73296,1.14015e-06,7.9815e-06,-3.5483e-07
3.8562,0.081289,0.52501,4.6918e-06,1.38795e-07,3.1819e-08
4.0556,0.27488,0.50837,4.6412e-06,2.4488e-07,2.9741e-08
4.2558,0.50152,0.49479,4.64555e-06,1.0791e-06,4.99545e-09
4.4557,0.727,0.48582,4.5185e-06,1.8322e-06,-1.66575e-09
4.6546,0.94545,0.48248,4.3984e-06,3.1685e-06,3.7732e-09
4.8529,1.1565,0.48457,3.95625e-06,4.7804e-06,-1.5323e-08
5.0516,1.3612,0.49169,3.76685e-06,6.79e-06,-9.1375e-09
5.2502,1.5613,0.50239,1.9313e-06,9.084e-06,-2.53395e-07
5.4247,1.7588,0.51619,1.35335e-06,1.0158e-05,-4.85945e-07
3.6577,0.082742,0.3049,4.7186e-06,4.24235e-08,-2.4045e-08
3.8562,0.28536,0.27917,4.7428e-06,1.4479e-07,-1.0478e-08
4.0549,0.51947,0.27205,4.92255e-06,8.091e-07,-2.36525e-08
4.2537,0.74205,0.26852,4.97985e-06,1.4203e-06,-2.5664e-08
4.4525,0.95465,0.26694,5.047e-06,2.55185e-06,-3.5098e-08
4.6516,1.1605,0.26672,5.059e-06,3.99205e-06,-3.4711e-08
4.8515,1.3621,0.26773,4.6897e-06,5.899e-06,-6.6665e-08
5.053,1.5611,0.27006,4.58905e-06,8.2435e-06,-5.636e-08
5.2566,1.7586,0.27436,2.31805e-06,1.1129e-05,-4.21495e-07
5.4294,1.9553,0.29565,1.7306e-06,1.25475e-05,-7.09e-07
3.4595,0.10026,0.096752,4.56285e-06,-2.08775e-08,-2.0317e-08
3.6577,0.3145,0.081243,4.62835e-06,3.1778e-08,6.192e-09
3.856,0.53889,0.080726,4.8586e-06,4.8672e-07,2.50665e-08
4.0542,0.75522,0.08087,4.9733e-06,9.204e-07,2.22375e-08
4.2526,0.9633,0.080765,5.173e-06,1.8467e-06,7.528e-10
4.4511,1.1654,0.080672,5.3695e-06,3.0221e-06,-1.81165e-09
